CG,status,chr,pos,cluster_id
cg05249744,ESS_SIV,17,80860911,single866
cg26739149,ESS_SIV,17,81023551,single867
cg15639842,ESS_SIV,17,81437074,single868
cg19825371,chr17_20289,17,81487537,chr17_20289
cg02159489,ESS_SIV,17,81492538,single869
cg10281770,ESS_SIV,17,82649072,single870
cg22325292,ESS_SIV,17,82750492,ESS_112
cg00809820,ESS_SIV,17,82750638,ESS_112
cg10935494,ESS_SIV,17,82802184,single873
cg15415094,ESS_SIV,17,82870096,single874
cg21720206,chr17_21158,17,82919970,chr17_21158
cg24571110,chr17_21175,17,82963242,chr17_21175
cg26725029,chr17_21175,17,82963313,chr17_21175
cg27577424,chr17_21186,17,82982110,chr17_21186
cg27527930,chr17_21186,17,82982211,chr17_21186
cg07470284,chr17_21207,17,83019514,chr17_21207
cg05573473,chr17_21207,17,83019575,chr17_21207
cg17329859,ESS_SIV,17,83075509,single875
cg27176264,chr17_21266,17,83103204,chr17_21266
cg27176264,ESS_SIV,17,83103204,chr17_21266
cg21051976,chr18_10,18,75506,chr18_10
cg17017539,chr18_10,18,75693,chr18_10
cg00736530,chr18_10,18,75735,chr18_10
cg21664388,chr18_10,18,76109,chr18_10
cg12924510,chr18_96,18,514364,chr18_96
cg12924510,ESS_SIV,18,514364,chr18_96
cg07100532,ESS_SIV,18,713086,single878
cg00495303,ESS_SIV,18,3771111,single879
cg01299279,ESS_SIV,18,13619526,single880
cg09685104,ESS_SIV,18,13726508,single881
cg06285911,ESS_SIV,18,14179366,single882
cg18789636,ESS_SIV,18,14430710,single883
cg00678322,chr18_2641,18,14458694,chr18_2641
cg23827972,chr18_2641,18,14458929,chr18_2641
cg06815579,chr18_2641,18,14459046,chr18_2641
cg05525305,chr18_2641,18,14459176,chr18_2641
cg16584393,ESS_SIV,18,14747890,SIV_113
cg21293934,ESS_SIV,18,14748232,SIV_113
cg03651292,ESS_SIV,18,14999805,single886
cg26136497,ESS_SIV,18,23155574,ESS_44
cg24964110,ESS_SIV,18,23155709,ESS_44
cg20759047,ESS_SIV,18,23155730,ESS_44
cg15535896,chr18_3263,18,23499418,chr18_3263
cg15535896,ESS_SIV,18,23499418,chr18_3263
cg07703790,ESS_SIV,18,31317252,single891
cg05827233,ESS_SIV,18,35904875,single892
cg15612221,ESS_SIV,18,39799505,single893
cg03651973,chr18_5731,18,47033907,chr18_5731
cg16053920,ESS_SIV,18,47035348,ESS_118
cg24883732,ESS_SIV,18,47035355,ESS_118
cg07537739,chr18_6992,18,55779298,chr18_6992
cg16832592,chr18_7146,18,57146959,chr18_7146
cg16004501,ESS_SIV,18,57147073,single896
cg20659941,ESS_SIV,18,58221164,single897
cg26211724,ESS_SIV,18,59969439,single898
cg23824713,ESS_SIV,18,63490506,single899
cg26446133,chr18_9402,18,74499953,ESS_115
cg26446133,ESS_SIV,18,74499953,ESS_115
cg25817165,chr18_9402,18,74499979,ESS_115
cg25817165,ESS_SIV,18,74499979,ESS_115
cg21894287,ESS_SIV,18,75125576,SIV_47
cg18709881,ESS_SIV,18,75125672,ESS_117
cg04756515,ESS_SIV,18,75125745,ESS_117
cg24786174,chr18_9782,18,76406288,chr18_9782
cg15443732,ESS_SIV,18,77249123,single905
cg27206367,chr18_10390,18,78638312,chr18_10390
cg01593857,ESS_SIV,18,78965475,single906
cg27624471,ESS_SIV,18,79520172,single907
cg05453001,chr18_10697,18,79532064,chr18_10697
cg15773974,chr18_10697,18,79532135,chr18_10697
cg19375418,chr18_10697,18,79532411,chr18_10697
cg06675417,chr18_10697,18,79532444,chr18_10697
cg23345151,chr18_10697,18,79532948,chr18_10697
cg22048216,ESS_SIV,18,79617120,single908
cg13692658,chr18_10848,18,79829650,chr18_10848
cg24959938,ESS_SIV,18,80108884,single909
cg19815565,ESS_SIV,18,80159733,ESS_116
cg13590055,ESS_SIV,18,80159765,ESS_116
cg21237861,ESS_SIV,18,80160260,SIV_46
cg10815657,ESS_SIV,19,289903,single913
cg25697727,ESS_SIV,19,291987,single914
cg07381391,ESS_SIV,19,389309,single915
cg13633497,ESS_SIV,19,498002,single916
cg15213081,ESS_SIV,19,523301,single917
cg26238771,chr19_231,19,592159,chr19_231
cg12159023,ESS_SIV,19,613819,single918
cg03278866,chr19_357,19,805239,chr19_357
cg24840300,ESS_SIV,19,812518,single919
cg10599438,ESS_SIV,19,844590,single920
cg26149567,ESS_SIV,19,866121,single921
cg05372495,ESS_SIV,19,1063626,SIV_123
cg21995147,ESS_SIV,19,1064019,SIV_123
cg16609181,ESS_SIV,19,1083009,single924
cg05620923,ESS_SIV,19,1466649,single925
cg02872767,ESS_SIV,19,1525455,single926
cg19507489,ESS_SIV,19,1815427,single927
cg22598241,chr19_1346,19,2131521,chr19_1346
cg05345154,ESS_SIV,19,2250903,SIV_19
cg23218559,ESS_SIV,19,2250958,SIV_19
cg04052466,ESS_SIV,19,2251063,SIV_19
cg26000619,ESS_SIV,19,2251069,SIV_19
cg22047338,ESS_SIV,19,2282225,single932
cg18147048,ESS_SIV,19,2428680,single933
cg06609049,chr19_1752,19,2785110,chr19_1752
cg11925620,ESS_SIV,19,3211413,single934
cg25716820,ESS_SIV,19,3295711,single935
cg20215831,chr19_2355,19,3719141,chr19_2355
cg08098382,ESS_SIV,19,3869348,single936
cg09920172,ESS_SIV,19,3870809,single937
cg10674611,chr19_2523,19,4033646,chr19_2523
cg13573375,chr19_2523,19,4033721,chr19_2523
cg01308806,chr19_2650,19,4276782,chr19_2650
cg12985235,ESS_SIV,19,4345969,single938
cg22992730,ESS_SIV,19,4784929,single939
cg16505953,ESS_SIV,19,4851952,single940
cg12255509,chr19_2950,19,4903168,chr19_2950
cg24419602,ESS_SIV,19,5510300,single941
cg03162251,chr19_3534,19,6230230,chr19_3534
cg16848221,chr19_3616,19,6362777,chr19_3616
cg24342464,chr19_3715,19,6532267,chr19_3715
cg24476033,ESS_SIV,19,6710648,SIV_125
cg18771553,ESS_SIV,19,6710817,SIV_125
cg01977519,chr19_3959,19,7439173,chr19_3959
cg23995446,ESS_SIV,19,7869922,single944
cg02825211,ESS_SIV,19,8698314,single945
cg15727925,ESS_SIV,19,9436060,single946
cg21516353,chr19_4552,19,9542605,chr19_4552
cg19235955,ESS_SIV,19,9621226,single947
cg17704839,ESS_SIV,19,9828363,single948
cg24118856,ESS_SIV,19,10113035,single949
cg13620110,ESS_SIV,19,10115953,single950
cg10604476,ESS_SIV,19,10293233,single951
cg10123421,ESS_SIV,19,11674248,single952
cg01418618,chr19_5510,19,12266264,SIV_127
cg01418618,ESS_SIV,19,12266264,SIV_127
cg10372770,ESS_SIV,19,12266342,SIV_127
cg10372770,chr19_5510,19,12266342,SIV_127
cg01559901,ESS_SIV,19,12514019,single955
cg19721055,ESS_SIV,19,12642516,single956
cg18530645,ESS_SIV,19,12648343,single957
cg06417478,chr19_5648,19,12766033,ESS_120
cg06417478,ESS_SIV,19,12766033,ESS_120
cg04657146,chr19_5648,19,12766134,chr19_5648
cg11738485,chr19_5648,19,12766187,chr19_5648
cg23899408,ESS_SIV,19,12766375,ESS_120
cg23899408,chr19_5648,19,12766375,ESS_120
cg14266237,ESS_SIV,19,12884811,single960
cg24800175,ESS_SIV,19,13234786,single961
cg16474696,chr19_6124,19,13764201,chr19_6124
cg16474696,ESS_SIV,19,13764201,chr19_6124
cg25755428,chr19_6124,19,13764298,chr19_6124
cg14272688,chr19_6124,19,13764324,chr19_6124
cg17789193,ESS_SIV,19,14422680,single963
cg25994622,ESS_SIV,19,15471965,single964
cg18449879,ESS_SIV,19,15934245,chr19_6873
cg18449879,chr19_6873,19,15934245,chr19_6873
cg24655310,chr19_6873,19,15934310,chr19_6873
cg15529616,chr19_7448,19,17395052,chr19_7448
cg22797450,ESS_SIV,19,17617651,single966
cg16744531,ESS_SIV,19,17794818,single967
cg12138330,chr19_7611,19,17844235,chr19_7611
cg21649277,ESS_SIV,19,18006986,single968
cg25479565,chr19_7849,19,18391397,chr19_7849
cg15190383,ESS_SIV,19,18777990,ESS_121
cg05365033,ESS_SIV,19,18778194,ESS_121
cg07002447,ESS_SIV,19,19538082,single971
cg25404914,ESS_SIV,19,20424966,single972
cg01483656,ESS_SIV,19,21082091,ESS_122
cg01483656,chr19_8726,19,21082091,ESS_122
cg17751872,ESS_SIV,19,21082177,ESS_122
cg17751872,chr19_8726,19,21082177,ESS_122
cg15174294,ESS_SIV,19,21082459,SIV_48
cg15174294,chr19_8726,19,21082459,SIV_48
cg06238316,chr19_8726,19,21082559,chr19_8726
cg09352518,chr19_8726,19,21082616,chr19_8726
cg10831725,ESS_SIV,19,21483751,single976
cg08562672,chr19_8842,19,21677952,chr19_8842
cg07633664,chr19_8842,19,21677992,chr19_8842
cg10010249,chr19_8842,19,21678020,chr19_8842
cg03331224,chr19_8842,19,21678115,chr19_8842
cg21994712,ESS_SIV,19,21678335,chr19_8842
cg21994712,chr19_8842,19,21678335,chr19_8842
cg21867110,chr19_8970,19,22517596,chr19_8970
cg17780447,chr19_8970,19,22518068,chr19_8970
cg17780447,ESS_SIV,19,22518068,chr19_8970
cg08206906,chr19_8970,19,22518459,chr19_8970
cg09314196,chr19_8996,19,22633707,chr19_8996
cg09314196,ESS_SIV,19,22633707,chr19_8996
cg02478247,chr19_9159,19,23758406,chr19_9159
cg09152619,chr19_9159,19,23758512,chr19_9159
cg08332658,ESS_SIV,19,23758607,ESS_45
cg08332658,chr19_9159,19,23758607,ESS_45
cg01615818,chr19_9159,19,23758637,ESS_45
cg01615818,ESS_SIV,19,23758637,ESS_45
cg07460376,ESS_SIV,19,23758774,ESS_45
cg07460376,chr19_9159,19,23758774,ESS_45
cg11262874,chr19_9159,19,23758910,chr19_9159
cg26945361,chr19_9159,19,23758917,chr19_9159
cg19599002,chr19_9159,19,23758966,chr19_9159
cg25958450,chr19_9159,19,23759058,chr19_9159
cg27517351,chr19_9159,19,23759070,chr19_9159
cg25267487,chr19_9550,19,28726952,chr19_9550
cg04546413,chr19_9550,19,28727195,chr19_9550
cg14983838,chr19_9550,19,28727356,chr19_9550
cg12756686,chr19_9550,19,28727396,ESS_123
cg12756686,ESS_SIV,19,28727396,ESS_123
cg06920399,chr19_9550,19,28727747,chr19_9550
cg12667521,chr19_9550,19,28727826,chr19_9550
cg03161606,ESS_SIV,19,28727868,ESS_123
cg03161606,chr19_9550,19,28727868,ESS_123
cg18700013,ESS_SIV,19,28794213,single985
cg17335657,ESS_SIV,19,29093089,single986
cg02820072,ESS_SIV,19,32719647,SIV_120
cg19712189,ESS_SIV,19,32719946,SIV_120
cg07918620,ESS_SIV,19,35310023,single989
cg06710596,ESS_SIV,19,35533378,single990
cg18805164,chr19_11306,19,35774799,chr19_11306
cg03601372,chr19_11604,19,36776125,chr19_11604
cg08835041,ESS_SIV,19,36970377,single991
cg05900567,chr19_11639,19,36976039,chr19_11639
cg26585454,chr19_11677,19,37304125,chr19_11677
cg25757140,chr19_11725,19,37548568,chr19_11725
cg00879218,chr19_11725,19,37548765,chr19_11725
cg17967673,chr19_11725,19,37549108,chr19_11725
cg08083988,chr19_11725,19,37549439,chr19_11725
cg14299480,ESS_SIV,19,38386027,single992
cg02753903,ESS_SIV,19,38452886,SIV_53
cg24377285,ESS_SIV,19,38453085,SIV_53
cg22379212,ESS_SIV,19,38453409,SIV_53
cg03598159,ESS_SIV,19,38565073,SIV_50
cg02452418,ESS_SIV,19,38565487,SIV_50
cg02452966,ESS_SIV,19,38565577,SIV_50
cg10148932,ESS_SIV,19,39476724,single999
cg08551532,ESS_SIV,19,39507631,single1000
cg15035382,ESS_SIV,19,40222349,chr19_12549
cg15035382,chr19_12549,19,40222349,chr19_12549
cg08871608,ESS_SIV,19,40223368,SIV_126
cg19605788,ESS_SIV,19,40223480,SIV_126
cg24923931,ESS_SIV,19,40398785,single1004
cg15572907,ESS_SIV,19,40490015,single1005
cg17435250,chr19_12840,19,40880537,chr19_12840
cg01127878,ESS_SIV,19,42306884,SIV_51
cg08835342,ESS_SIV,19,42306939,SIV_51
cg19302410,ESS_SIV,19,42307022,SIV_51
cg05275595,ESS_SIV,19,43353723,SIV_115
cg11906444,chr19_13485,19,43354023,SIV_115
cg11906444,ESS_SIV,19,43354023,SIV_115
cg23263641,ESS_SIV,19,43623958,single1011
cg23489630,ESS_SIV,19,44140926,single1012
cg00843105,ESS_SIV,19,44141445,single1013
cg10862535,ESS_SIV,19,46023226,single1014
cg14569776,chr19_14468,19,46471019,chr19_14468
cg13801271,ESS_SIV,19,46513792,SIV_116
cg15825916,ESS_SIV,19,46513794,SIV_116
cg02873525,ESS_SIV,19,48172049,single1017
cg05017628,ESS_SIV,19,48195376,single1018
cg20724680,ESS_SIV,19,48497487,single1019
cg02784823,ESS_SIV,19,48497641,SIV_117
cg26280727,ESS_SIV,19,48497742,SIV_117
cg18955367,ESS_SIV,19,48499082,single1022
cg16194588,ESS_SIV,19,48499221,single1023
cg15549821,chr19_15450,19,48838845,chr19_15450
cg19746536,ESS_SIV,19,48872418,single1024
cg17434634,ESS_SIV,19,49019698,single1025
cg24346124,chr19_15530,19,49036817,chr19_15530
cg02355049,chr19_15530,19,49036819,chr19_15530
cg17164520,chr19_15530,19,49036985,chr19_15530
cg24324837,ESS_SIV,19,49388318,single1026
cg14318858,ESS_SIV,19,49701606,single1027
cg26744682,ESS_SIV,19,49746328,SIV_52
cg15177613,ESS_SIV,19,49746481,ESS_119
cg03337057,ESS_SIV,19,49746520,ESS_119
cg27392904,ESS_SIV,19,49897458,single1031
cg10374084,ESS_SIV,19,50162982,SIV_119
cg09697795,ESS_SIV,19,50163123,SIV_119
cg00297876,ESS_SIV,19,50358518,single1034
cg15007959,ESS_SIV,19,50428176,SIV_114
cg15690347,ESS_SIV,19,50428259,SIV_114
cg11430371,ESS_SIV,19,50458496,chr19_16088
cg11430371,chr19_16088,19,50458496,chr19_16088
cg17071417,chr19_16088,19,50459026,SIV_121
cg17071417,ESS_SIV,19,50459026,SIV_121
cg10687087,ESS_SIV,19,50459155,SIV_121
cg10687087,chr19_16088,19,50459155,SIV_121
cg15116481,ESS_SIV,19,50827010,SIV_122
cg18254983,ESS_SIV,19,50827044,SIV_122
cg19149785,ESS_SIV,19,51003018,single1042
cg15497724,ESS_SIV,19,51271124,SIV_49
cg14884932,ESS_SIV,19,51271198,SIV_49
cg14724749,ESS_SIV,19,51271339,SIV_49
cg17406915,chr19_16542,19,51952781,chr19_16542
cg01052294,chr19_16666,19,52585075,chr19_16666
cg02805814,chr19_16666,19,52585230,chr19_16666
cg08606748,chr19_16666,19,52585299,chr19_16666
cg21878369,chr19_16694,19,52691443,chr19_16694
cg12181730,chr19_16694,19,52691447,chr19_16694
cg15721243,ESS_SIV,19,52858196,chr19_16743
cg15721243,chr19_16743,19,52858196,chr19_16743
cg03592654,chr19_16771,19,52943705,chr19_16771
cg20149571,ESS_SIV,19,52962710,single1047
cg00414890,ESS_SIV,19,52997745,single1048
cg17509563,ESS_SIV,19,53037593,SIV_124
cg05294813,ESS_SIV,19,53038035,SIV_124
cg08656053,chr19_16833,19,53098844,chr19_16833
cg01421902,ESS_SIV,19,53194282,single1051
cg16255914,ESS_SIV,19,53329186,single1052
cg05633225,ESS_SIV,19,53369620,single1053
cg13948710,ESS_SIV,19,53467501,single1054
cg05338009,ESS_SIV,19,53538145,single1055
cg09522962,ESS_SIV,19,53682188,single1056
cg01624238,ESS_SIV,19,53766067,single1057
cg03585419,chr19_17047,19,53866428,chr19_17047
cg19717326,chr19_17047,19,53866763,chr19_17047
cg11569329,chr19_17165,19,54201880,chr19_17165
cg22686939,chr19_17179,19,54237835,chr19_17179
cg25573710,chr19_17207,19,54363758,chr19_17207
cg20995778,ESS_SIV,19,54966895,single1058
cg27105123,ESS_SIV,19,55071268,single1059
cg22459517,ESS_SIV,19,55075826,single1060
cg02470045,chr19_17682,19,55635563,chr19_17682
cg11710211,ESS_SIV,19,56097696,single1061
cg16205559,chr19_18071,19,57104324,chr19_18071
cg15128510,chr19_18098,19,57230621,chr19_18098
cg25802888,chr19_18098,19,57230745,chr19_18098
cg19568003,chr19_18098,19,57230850,chr19_18098
cg18644286,ESS_SIV,19,57230888,SIV_13
cg18644286,chr19_18098,19,57230888,SIV_13
cg26332114,ESS_SIV,19,57230893,SIV_13
cg26332114,chr19_18098,19,57230893,SIV_13
cg19603903,chr19_18098,19,57230978,SIV_13
cg19603903,ESS_SIV,19,57230978,SIV_13
cg06643849,ESS_SIV,19,57231054,SIV_13
cg25432232,ESS_SIV,19,57231056,SIV_13
cg21489303,chr19_18152,19,57477815,chr19_18152
cg23391173,ESS_SIV,19,57477915,chr19_18152
cg23391173,chr19_18152,19,57477915,chr19_18152
cg16870655,ESS_SIV,19,57485311,single1068
cg26353507,ESS_SIV,19,57499146,single1069
cg18075691,chr19_18291,19,58055276,chr19_18291
cg18251449,chr19_18334,19,58217025,chr19_18334
cg08095654,chr19_18334,19,58217195,chr19_18334
cg05641656,chr19_18334,19,58217245,chr19_18334
cg20285546,chr19_18334,19,58217363,chr19_18334
cg04752716,chr19_18334,19,58217500,chr19_18334
cg27632471,ESS_SIV,20,278483,single1230
cg26098768,ESS_SIV,20,2206888,single1231
cg25111130,chr20_749,20,3176550,chr20_749
cg23693200,chr20_1097,20,4720803,chr20_1097
cg21870321,chr20_1097,20,4720837,chr20_1097
cg16977257,chr20_1097,20,4720950,chr20_1097
cg25325723,ESS_SIV,20,6124240,single1232
cg11939450,ESS_SIV,20,18043572,single1233
cg05373875,chr20_2856,20,18504528,chr20_2856
cg05373875,ESS_SIV,20,18504528,chr20_2856
cg06985868,chr20_2856,20,18504726,chr20_2856
cg13813388,chr20_2856,20,18504799,chr20_2856
cg20096897,chr20_3638,20,23047668,chr20_3638
cg10505785,chr20_3638,20,23048254,chr20_3638
cg07255664,chr20_3638,20,23048341,chr20_3638
cg22954265,chr20_4676,20,30285908,chr20_4676
cg08931129,chr20_4687,20,30300332,chr20_4687
cg00474039,chr20_4687,20,30300338,chr20_4687
cg03645061,chr20_4687,20,30300381,chr20_4687
cg15606473,chr20_4687,20,30300475,chr20_4687
cg14709901,chr20_4697,20,30316175,chr20_4697
cg26703617,chr20_4697,20,30316747,chr20_4697
cg00157199,chr20_4697,20,30316947,chr20_4697
cg07509364,chr20_4725,20,30375945,chr20_4725
cg14815891,ESS_SIV,20,30377228,ESS_135
cg20811988,ESS_SIV,20,30377249,ESS_135
cg03260574,chr20_4730,20,30381215,chr20_4730
cg21427119,ESS_SIV,20,31544988,single1237
cg17840843,ESS_SIV,20,31547356,single1238
cg09796376,ESS_SIV,20,32052793,single1239
cg05840533,ESS_SIV,20,33168138,single1240
cg03904042,ESS_SIV,20,33667686,single1241
cg13403462,ESS_SIV,20,33668266,single1242
cg16440058,ESS_SIV,20,34269041,single1243
cg14752227,chr20_5984,20,35412679,chr20_5984
cg14752227,ESS_SIV,20,35412679,chr20_5984
cg04508476,chr20_6024,20,35651473,chr20_6024
cg05927579,chr20_7772,20,44750029,ESS_49
cg05927579,ESS_SIV,20,44750029,ESS_49
cg25301532,ESS_SIV,20,44750313,ESS_49
cg25301532,chr20_7772,20,44750313,ESS_49
cg17848838,chr20_7772,20,44750766,ESS_49
cg17848838,ESS_SIV,20,44750766,ESS_49
cg09357268,chr20_7772,20,44750797,chr20_7772
cg10662479,ESS_SIV,20,45791587,single1248
cg02396020,ESS_SIV,20,46149438,single1249
cg06060522,ESS_SIV,20,46153401,single1250
cg24550212,ESS_SIV,20,46541856,single1251
cg07019386,chr20_8626,20,48384945,chr20_8626
cg00070912,chr20_8626,20,48385072,chr20_8626
cg25181043,chr20_8626,20,48385099,chr20_8626
cg25181043,ESS_SIV,20,48385099,chr20_8626
cg20845336,chr20_8626,20,48385177,chr20_8626
cg23571474,ESS_SIV,20,50794834,single1253
cg12014753,ESS_SIV,20,51768284,single1254
cg04763273,ESS_SIV,20,56927326,single1255
cg09885502,ESS_SIV,20,58888937,single1256
cg10017561,ESS_SIV,20,58890804,single1257
cg14073986,ESS_SIV,20,59042377,single1258
cg21158163,chr20_11536,20,60967523,chr20_11536
cg19181528,chr20_11536,20,60967534,chr20_11536
cg12751644,ESS_SIV,20,61952006,single1259
cg06108461,ESS_SIV,20,62053334,single1260
cg24112000,ESS_SIV,20,62375612,single1261
cg07400741,ESS_SIV,20,62824068,single1262
cg23096297,ESS_SIV,20,62926423,single1263
cg08045932,ESS_SIV,20,63028629,single1264
cg24143873,ESS_SIV,20,63037068,single1265
cg07620230,ESS_SIV,20,63696732,single1266
cg04917409,chr21_332,21,10574678,chr21_332
cg25292358,chr21_557,21,13979765,chr21_557
cg18681837,chr21_557,21,13979893,chr21_557
cg00566515,chr21_557,21,13980288,chr21_557
cg11324748,chr21_557,21,13980321,chr21_557
cg14384940,chr21_557,21,13980470,chr21_557
cg02197629,chr21_557,21,13980528,chr21_557
cg27306467,chr21_557,21,13980620,ESS_138
cg27306467,ESS_SIV,21,13980620,ESS_138
cg06343169,chr21_557,21,13980637,ESS_138
cg06343169,ESS_SIV,21,13980637,ESS_138
cg10044179,chr21_557,21,13980663,chr21_557
cg08518507,chr21_559,21,13981559,chr21_559
cg12699187,chr21_559,21,13981837,chr21_559
cg16616362,chr21_559,21,13981912,chr21_559
cg02188142,ESS_SIV,21,14062030,single1269
cg25507885,ESS_SIV,21,14063940,chr21_575
cg25507885,chr21_575,21,14063940,chr21_575
cg11516613,chr21_575,21,14064099,chr21_575
cg01145948,chr21_575,21,14064546,chr21_575
cg11952263,chr21_575,21,14064849,chr21_575
cg11460509,chr21_582,21,14073101,chr21_582
cg24114772,ESS_SIV,21,14084946,single1271
cg04985582,ESS_SIV,21,14273668,single1272
cg24751378,chr21_2085,21,29024029,chr21_2085
cg03117949,chr21_2085,21,29024266,chr21_2085
cg06748315,ESS_SIV,21,30491772,single1273
cg21871883,ESS_SIV,21,32772733,single1274
cg06287548,ESS_SIV,21,33401067,single1275
cg14535332,ESS_SIV,21,34459657,SIV_21
cg19521832,ESS_SIV,21,34459699,SIV_21
cg23908228,ESS_SIV,21,34459711,SIV_21
cg07321776,ESS_SIV,21,34459731,SIV_21
cg16719517,ESS_SIV,21,36070088,single1280
cg22274813,ESS_SIV,21,36694802,single1281
cg21697851,ESS_SIV,21,36704570,single1282
cg24354581,ESS_SIV,21,36707316,single1283
cg00937982,ESS_SIV,21,36707975,single1284
cg15750546,ESS_SIV,21,36708676,single1285
cg24080247,ESS_SIV,21,36710314,single1286
cg23286646,ESS_SIV,21,36748050,ESS_136
cg01853561,ESS_SIV,21,36748166,ESS_136
cg18380783,ESS_SIV,21,37258206,single1289
cg15616257,chr21_4247,21,39451755,chr21_4247
cg11778840,chr21_4247,21,39451797,chr21_4247
cg22778903,ESS_SIV,21,41369772,single1290
cg02238362,ESS_SIV,21,41800243,single1291
cg19766460,chr21_4822,21,42108096,chr21_4822
cg19766460,ESS_SIV,21,42108096,chr21_4822
cg23590273,ESS_SIV,21,42685156,ESS_137
cg16784985,ESS_SIV,21,42685365,ESS_137
cg21139150,ESS_SIV,21,45556262,single1295
cg07529122,ESS_SIV,21,45634626,single1296
cg10351617,chr21_6441,21,46160825,chr21_6441
cg05200811,chr21_6441,21,46161129,chr21_6441
cg11766577,chr21_6441,21,46161492,ESS_21
cg11766577,ESS_SIV,21,46161492,ESS_21
cg13126279,chr21_6441,21,46161645,ESS_21
cg13126279,ESS_SIV,21,46161645,ESS_21
cg14789911,ESS_SIV,21,46162136,ESS_21
cg14789911,chr21_6441,21,46162136,ESS_21
cg25726756,ESS_SIV,21,46162438,ESS_21
cg25726756,chr21_6441,21,46162438,ESS_21
cg07747299,chr21_6451,21,46184139,chr21_6451
cg08742575,ESS_SIV,21,46184253,ESS_9
cg08742575,chr21_6451,21,46184253,ESS_9
cg12016809,chr21_6451,21,46184378,ESS_9
cg12016809,ESS_SIV,21,46184378,ESS_9
cg25545878,chr21_6451,21,46184448,chr21_6451
cg05896524,chr21_6451,21,46184741,ESS_9
cg05896524,ESS_SIV,21,46184741,ESS_9
cg13012494,ESS_SIV,21,46185073,ESS_9
cg13012494,chr21_6451,21,46185073,ESS_9
cg13732083,chr21_6451,21,46185159,ESS_9
cg13732083,ESS_SIV,21,46185159,ESS_9
cg10296238,chr21_6451,21,46185261,ESS_9
cg10296238,ESS_SIV,21,46185261,ESS_9
cg09417038,ESS_SIV,21,46296530,single1307
cg12153292,chr22_207,22,15775889,chr22_207
cg03308092,ESS_SIV,22,17007386,single1308
cg27415324,ESS_SIV,22,17422031,single1309
cg21401457,ESS_SIV,22,22118375,single1310
cg03868770,ESS_SIV,22,30387749,single1311
cg00607058,ESS_SIV,22,30694085,single1312
cg02404636,chr22_4355,22,31495819,chr22_4355
cg12906381,ESS_SIV,22,32203530,single1313
cg25125450,ESS_SIV,22,32205288,single1314
cg14301048,ESS_SIV,22,35647024,single1315
cg13270055,ESS_SIV,22,36564453,single1316
cg06230247,ESS_SIV,22,37024690,single1317
cg19979738,chr22_5635,22,37100890,chr22_5635
cg07265806,ESS_SIV,22,37636762,single1318
cg13116946,ESS_SIV,22,38083726,single1319
cg19629216,ESS_SIV,22,38093639,single1320
cg23684502,ESS_SIV,22,40821750,single1321
cg01059385,ESS_SIV,22,41998850,SIV_137
cg22189786,ESS_SIV,22,41999064,SIV_137
cg01529207,chr22_7457,22,42089808,chr22_7457
cg01529207,ESS_SIV,22,42089808,chr22_7457
cg25452165,chr22_7469,22,42128983,chr22_7469
cg04692870,chr22_7469,22,42129205,chr22_7469
cg11881141,chr22_7469,22,42129278,chr22_7469
cg07016288,chr22_7469,22,42129747,chr22_7469
cg17050807,ESS_SIV,22,42152366,SIV_60
cg15557168,ESS_SIV,22,42152793,ESS_141
cg05082376,ESS_SIV,22,42152802,ESS_141
cg20727362,ESS_SIV,22,42649947,single1328
cg03328754,ESS_SIV,22,42697445,single1329
cg00610021,ESS_SIV,22,45413364,single1330
cg18855195,chr22_8600,22,45432385,chr22_8600
cg12301347,ESS_SIV,22,45889759,ESS_139
cg15236483,ESS_SIV,22,45889803,ESS_139
cg00784671,ESS_SIV,22,46366945,single1333
cg05698090,chr22_9309,22,46738768,chr22_9309
cg17099656,chr22_9309,22,46739275,chr22_9309
cg16154810,chr22_9309,22,46739362,chr22_9309
cg05992904,ESS_SIV,22,48497183,single1334
cg04930211,chr22_9955,22,48674085,chr22_9955
cg15706568,chr22_10103,22,49052034,chr22_10103
cg15192736,chr22_10103,22,49052312,chr22_10103
cg05132077,chr22_10103,22,49052509,chr22_10103
cg05132077,ESS_SIV,22,49052509,chr22_10103
cg01652190,ESS_SIV,22,49632524,ESS_140
cg07959070,ESS_SIV,22,49632541,ESS_140
cg04121214,chr22_10437,22,49850901,chr22_10437
cg06357843,chr22_10623,22,50177722,chr22_10623
cg07895657,chr22_10623,22,50177992,chr22_10623
cg07895657,ESS_SIV,22,50177992,chr22_10623
cg19214594,ESS_SIV,22,50190610,SIV_136
cg16294310,ESS_SIV,22,50190682,SIV_136
cg02447733,ESS_SIV,22,50406952,single1341
cg22910549,chr22_10922,22,50546689,chr22_10922
cg04177826,chr22_10922,22,50547253,chr22_10922
cg22249529,chr22_10922,22,50547369,chr22_10922
cg07600533,chr22_10922,22,50547603,chr22_10922
cg25665606,chr22_10922,22,50547623,chr22_10922
cg17852224,ESS_SIV,22,50604334,single1342
